461	11540
462	11541
464	11546
463	11545
465	11548
3052	19398
7687	5981
7688	5987
4159	22261
3141	19713
4160	22265
4161	22268
5234	25066
5233	25065
6056	27370
6057	27371
7992	6795
6058	27374
7991	6793
6059	27377
6060	27378
7807	6298
5309	25288
6446	28561
5308	25287
5307	25280
3236	19972
6003	272
6038	273
2129	16709
1971	16255
6207	278
3238	19978
2128	16701
4256	22481
608	12018
605	12015
607	12017
606	12016
4257	22489
604	12013
2303	17258
5734	26397
5733	26396
5732	26390
1723	15482
2300	17253
2301	17255
2302	17256
6447	28563
8934	9529
8847	9258
8932	9525
8846	9254
8845	9252
8931	9522
5167	24880
3913	21619
3911	21614
3912	21617
5168	24888
3910	21613
5599	26026
5598	26025
5795	26577
4411	22874
4412	22876
4413	22877
4408	22870
4409	22872
4410	22873
4865	24083
4866	24085
6784	3518
6782	3510
6783	3515
5871	2680
5874	2681
5879	2683
1453	14624
1454	14626
1452	14622
1455	14628
8923	95
8894	94
8987	97
8954	96
1471	14681
963	13053
2817	18706
2816	18704
2486	17828
2485	17827
2484	17825
2483	17821
6126	27579
6124	27572
6125	27576
3344	20254
3345	20255
3029	19331
525	1176
4647	23504
4646	23503
4475	23053
6141	27613
8673	879
8134	7188
6745	3431
8647	874
884	12832
883	12831
886	12836
8420	8019
885	12834
8419	8017
8587	8544
8418	8015
887	12838
8585	8540
1651	15283
4503	23128
5810	26625
5809	26624
5811	26627
8215	7455
8214	7452
2180	16886
5812	26629
8218	7458
4502	23127
7250	4849
7993	6796
7150	4594
249	10886
250	10887
248	10881
4331	22676
7208	4736
4330	22675
4329	22673
5792	26567
7207	4735
7892	6534
5111	24708
5110	24704
5108	24700
5109	24701
6182	27729
6902	390
4066	22013
4065	22011
4068	22016
4067	22015
1149	13619
4460	2301
6180	27723
7204	4727
1148	13617
1147	13610
7202	4720
4481	2307
7203	4722
387	11289
7628	5846
1912	16067
7627	5843
7626	5842
1910	16062
1911	16063
384	11282
386	11287
385	11286
2427	17625
2428	17627
6848	3746
2429	17628
6847	3744
6846	3741
7165	4623
7166	4624
1111	13536
1112	13539
6489	28704
524	11756
523	11754
3103	19560
2019	16393
2018	16390
2020	16396
3104	19565
3105	19569
3543	20731
3544	20733
3606	20884
3605	20881
3608	20888
5403	25544
6856	3770
5402	25541
2515	179
595	11990
1041	13283
5404	25548
8609	8614
4031	21931
4032	21934
3761	21287
3759	21284
4034	21937
4035	21939
3762	21289
3283	20088
3282	20087
3281	20086
3280	20085
3279	20083
88	10390
89	10391
90	10392
91	10394
92	10397
8144	7219
8142	7214
7176	4657
2200	16938
2201	16939
7775	6217
673	12227
2349	17389
674	12228
7173	4650
8000	6818
3237	19975
1845	15877
7997	6812
7998	6814
7999	6816
9005	9756
156	10578
153	10574
154	10575
155	10577
151	10570
152	10572
2898	18934
4888	24147
2900	18936
2901	18937
2896	18930
3818	21423
4886	24140
2897	18933
4889	24148
